time	accX	accY	accZ	pitch	roll	yaw							
24.25	0.05158997	0.007247925	-1.036575	0.1447432	-0.1241019	0.181949							
24.3	0.07907104	0.02462769	-1.003876	0.05386389	-0.08129672	-0.0692171							
24.35	0.07585144	0.04930115	-1.057602	0.06206988	0.02869943	-0.01379819							
24.4	0.04032898	0.0411377	-0.9817047	0.05608779	-0.4416861	-0.05280897							
24.45	-0.01408386	-0.0317688	-0.974884	-0.01792262	-0.1409057	0.06173076							
24.5	0.0723114	0.05723572	-0.9751282	0.08258963	-0.1694701	0.04467713							
24.55	0.005874634	-0.000488281	-0.9920654	-0.02630925	-0.2063936	0.0576188							
24.6	-0.007415771	0.02583313	-0.9887238	-0.0118711	-0.09726498	0.01704032							
24.65	0.01019287	0.009262085	-0.9978485	0.001812828	-0.01405626	0.005145719							
24.7	0.01118469	0.009292603	-0.9968414	0.02636469	-0.0176407	-0.000535418							
24.75	0.005828857	-0.002441406	-0.9920502	-0.01370997	0.007634623	0.03764941							
24.8	0.02078247	0.003631592	-0.9887695	0.003316692	0.01678206	-0.006135572							
24.85	0.02055359	-0.0131073	-0.9974213	0.0313397	0.01088565	-0.004876854							
24.9	0.008056641	0.009353638	-0.9901276	0.001956721	0.02276687	-0.00146203							
24.95	0.01199341	0.005447388	-0.9929047	-0.001745371	0.001361485	0.000636698							
25	0.01187134	0.004501343	-0.9890289	0.001949586	-0.00221167	-0.000531886							
25.05	0.01287842	0.003540039	-0.9899597	-0.006655675	0.003746229	0.001787876							
25.1	0.008850098	0.000549316	-0.9900513	-0.000542473	-0.01052249	0.001692331							
25.15	0.01275635	0.001602173	-0.9870453	0.00794027	-0.006965889	0.002934342							
25.2	0.008926392	0.003494263	-0.9900665	0.00443663	-0.00583094	-0.002859444							
25.25	0.0118866	0.003540039	-0.9899902	-0.01035161	-0.008181232	0.002821617							
25.3	0.008834839	0.001525879	-0.98909	0.003089842	0.000160711	0.001814886							
25.35	0.007049561	0.004364014	-0.9949799	0.005497365	0.002556584	0.003006859							
25.4	0.01106262	0.004394531	-0.9968109	-0.004196219	0.001330481	0.000628077							
25.45	0.009841919	0.000549316	-0.9909821	-0.0004197	0.008435493	-0.003914083							
25.5	0.0118103	0.004547119	-0.9861145	-0.007758088	-0.002276038	-0.002895206							
25.55	0.009063721	0.005371094	-0.9949341	0.002053964	0.006048942	-0.005078827							
25.6	0.009933472	0.003479004	-0.9919739	-0.000506271	0.002517271	-0.000497787							
25.65	0.008773804	-0.00138855	-0.9890594	0.009225286	-0.003407017	0.000658986							
25.7	0.007019043	0.008361816	-0.9891815	-0.004004466	-0.00229968	-0.006346007							
25.75	0.01092529	0.00050354	-0.9948425	0.004373919	0.002526437	-0.000471201							
25.8	0.01101685	0.005432129	-0.9929199	-0.01238226	-0.007123516	-0.01222064							
25.85	0.005950928	0.002441406	-0.9920807	0.000544226	-0.01407608	0.006298315							
25.9	0.009887695	0.002502441	-0.9909973	-0.004097568	-0.001076633	-0.002864891							
25.95	0.008041382	0.006362915	-0.9930115	-0.002815776	-0.001095204	-0.005171554							
26	0.01194763	0.006454468	-0.9900208	-0.001620076	-0.009413018	-0.004084044							
26.05	0.007843018	0.0025177	-0.9881439	0.01284659	0.006132694	0.001921752							
26.1	0.009002686	0.003433228	-0.9939423	0.005573066	-0.009358922	0.000583642							
26.15	0.00881958	0.001541138	-0.9881287	-0.004212413	-0.004650039	0.000586325							
26.2	0.010849	0.002532959	-0.9890289	0.000540947	-0.002220222	0.005262463							
26.25	0.00592041	0.00642395	-0.9862823	-0.005307355	-0.004692814	-0.004047784							
26.3	0.009048462	0.005386353	-0.9939575	0.007760612	0.003773798	0.00882738							
26.35	0.01091003	0.002502441	-0.9919434	-0.005311151	-0.001120927	-0.004015605							
26.4	0.006912231	0.002487183	-0.9901123	-0.00409096	-0.001119252	-0.004009032							
26.45	0.01582336	0.000610352	-0.991806	-0.000706383	-0.006970049	0.006368903							
26.5	0.01287842	0.0025177	-0.9918976	0.001778875	0.01205533	0.004241436							
26.55	0.01095581	0.005477905	-0.9900208	0.005544527	0.007230664	-0.000392945							
26.6	0.01092529	0.004486084	-0.9900208	0.000830232	-0.003539163	-0.006301524							
26.65	0.01301575	0.00440979	-0.9958038	0.004517287	2.65E-05	-0.007405804							
26.7	0.006011963	0.003417969	-0.993042	-0.01028442	-0.001139678	-0.001704998							
26.75	0.008987427	0.007400513	-0.9891205	-0.01625531	-0.004760454	-0.00639923							
26.8	0.01092529	0.006454468	-0.9880981	-0.008999603	-0.004728145	-0.004044822							
26.85	0.007965088	0.005447388	-0.990097	-0.01135433	-0.005951896	-0.007528738							
26.9	0.008804321	0.002548218	-0.9861755	0.007815996	-0.002237003	0.005337154							
26.95	0.01074219	-0.000366211	-0.9870758	0.000658809	-0.008249766	-0.000541874							
27	0.01089478	0.004486084	-0.9890442	-0.004202126	-0.002312357	-0.001659682							
27.05	0.009902954	0.002487183	-0.9919739	0.00326715	0.00240742	-0.007360033							
27.1	0.01002502	0.006378174	-0.9929657	-0.00164199	0.001220769	-0.006241358							
27.15	0.01098633	0.005447388	-0.9919586	-0.01028194	0.0048153	-0.002773615							
27.2	0.01289368	0.00151062	-0.9938354	-0.005337098	4.29E-05	-0.005103241							
27.25	0.006912231	0.002487183	-0.9901123	0.004360508	-0.002300736	-0.002757403							
27.3	0.009887695	0.004470825	-0.9890747	0.001854014	-0.002272557	-0.000441895							
27.35	0.009902954	0.003509521	-0.990036	-0.005275199	-0.005915998	-0.007455944							
27.4	0.00793457	0.003479004	-0.9910431	0.004468678	0.009569883	-0.007261933							
27.45	0.008926392	0.005462646	-0.9881439	-0.004192172	0.004850007	-0.002707977							
27.5	0.00894165	0.001464844	-0.9939423	0.003028571	0.008462524	0.000835537							
27.55	0.009902954	0.005477905	-0.9881134	0.004336801	0.01082695	-0.002589019							
27.6	0.01089478	0.004486084	-0.9890442	0.00202816	0.00364129	-0.007294392							
27.65	0.01280212	0.002563477	-0.9880219	0.001659411	0.000196398	0.00655501							
27.7	0.008895874	0.002502441	-0.9900665	-0.000503679	0.002497429	-0.003826483							
27.75	0.01002502	0.007385254	-0.9920044	0.006688215	0.004931103	0.000862673							
27.8	0.01097107	0.005462646	-0.9909821	-0.005448442	0.006082235	-0.001507664							
27.85	0.01087952	0.00352478	-0.9890289	-0.000446811	0.009639793	-0.0060512							
27.9	0.01078796	0.001586914	-0.9870911	-0.000621619	-0.003387478	0.000771177							
27.95	0.01290894	0.004486084	-0.9909363	0.003172322	-0.01532385	-0.003944111							
28	0.009887695	0.002502441	-0.9909973	0.000680129	0.01445718	-0.002506829							
28.05	0.01394653	0.003509521	-0.9928284	0.002132363	-0.00346381	-0.01075977							
28.1	0.006881714	0.003509521	-0.9871979	0.000542477	-0.005720142	0.003093614							
28.15	0.009002686	0.00541687	-0.9920197	-0.001464516	0.003680088	-0.01300213							
28.2	0.0128479	0.002548218	-0.9899597	-0.00411227	-0.005771042	-0.005003978							
28.25	0.008880615	0.005493164	-0.9861908	0.005450256	0.003827029	0.002077281							
28.3	0.01083374	0.002548218	-0.9880676	-0.007979386	-0.006862756	0.003090312							
28.35	0.01091003	0.00151062	-0.9929047	-0.004314963	0.02288374	0.002223381							
28.4	0.01182556	0.001571655	-0.9899902	0.003156994	-0.01046683	-0.002665507							
28.45	0.004943848	0.00440979	-0.989212	-0.002773663	-0.01526005	-0.008501024							
28.5	0.008850098	0.0025177	-0.9881287	0.006935332	0.004995888	-0.007106719							
28.55	0.009963989	0.003463745	-0.9929352	-0.007698619	0.002593602	-0.007209626							
28.6	0.01098633	0.003463745	-0.9938812	-0.004146314	-0.005656479	-0.002608652							
28.65	0.008895874	0.004470825	-0.9881439	-0.004148878	-0.003275981	-0.002587224							
28.7	0.01470947	0.001647949	-0.9860077	-0.003087251	0.01109208	0.003361982							
28.75	0.0078125	-0.000427246	-0.9900665	-0.001709442	0.008662739	-0.002437127							
28.8	0.01191711	0.006454468	-0.9890442	-0.000732354	0.0027983	0.006770394							
28.85	0.01370239	0.000671387	-0.9850464	-0.009124916	-0.0103153	0.002001974							
28.9	0.01190186	0.006469727	-0.9880829	-0.004195587	0.002762426	-0.000165685							
28.95	0.009872437	0.0025177	-0.990036	-0.01275414	-0.01033021	0.000824612							
29	0.01104736	0.006378174	-0.9939117	-0.00893089	-0.006770638	-0.004878751							
29.05	0.01399231	0.005462646	-0.9928436	0.004607698	-0.005601262	-0.009420864							
29.1	0.01081848	0.003570557	-0.9861145	0.004167977	0.000495477	0.006828531							
29.15	0.00793457	0.005447388	-0.9891205	-0.000570416	-0.004276193	0.002159171							
